user_id,city,visit_date,restaurant_viewed,added_to_cart,order_placed,payment_done,is_cancelled,order_delivered
U12977,Kolkata,2/3/2023,Yes,1,0,0,0,0
U12978,Delhi,5/18/2023,Yes,1,1,1,0,1
U12979,Chennai,3/28/2023,Yes,1,1,1,0,1
U12980,Pune,3/7/2023,,0,0,0,0,0
U12981,Mumbai,2/1/2023,Yes,1,0,0,0,0
U12982,Jaipur,3/23/2023,Yes,1,0,0,0,0
U12983,Jaipur,7/1/2023,Yes,1,0,0,0,0
U12984,Kolkata,3/10/2023,,0,0,0,0,0
U12985,Kolkata,12/28/2023,,0,0,0,0,0
U12986,Pune,10/29/2023,Yes,1,1,1,0,1
U12987,Chennai,4/9/2023,Yes,1,1,1,0,1
U12988,Delhi,4/30/2023,,0,0,0,0,0
U12989,Hyderabad,1/18/2023,Yes,1,1,1,0,1
U12990,Pune,11/27/2023,Yes,1,1,0,0,1
U12991,Jaipur,2/27/2023,Yes,1,1,1,0,1
U12992,Delhi,8/1/2023,Yes,1,1,1,0,1
U12993,Delhi,4/23/2023,Yes,1,1,1,1,0
U12994,Bangalore,3/12/2023,Yes,1,1,1,0,1
U12995,Mumbai,11/17/2023,Yes,1,1,1,0,1
U12996,Pune,10/15/2023,Yes,1,1,1,0,1
U12997,Pune,4/19/2023,Yes,1,1,1,0,1
U12998,Delhi,1/18/2023,Yes,0,0,0,0,0
U12999,Delhi,6/4/2023,Yes,0,0,0,0,0
U13000,Mumbai,6/30/2023,Yes,0,0,0,0,0
U13001,Kolkata,5/25/2023,Yes,1,1,1,0,1
U13002,Jaipur,10/9/2023,Yes,1,1,1,0,1
U13003,Pune,5/27/2023,Yes,1,1,1,1,0
U13004,Kolkata,11/21/2023,Yes,0,0,0,0,0
U13005,Pune,9/5/2023,Yes,0,0,0,0,0
U13006,Mumbai,9/22/2023,Yes,1,1,1,0,1
U13007,Chennai,9/27/2023,Yes,1,1,1,0,1
U13008,Delhi,2/9/2023,Yes,1,1,1,0,1
U13009,Mumbai,5/24/2023,Yes,1,1,0,0,0
U13010,Bangalore,3/8/2023,Yes,1,1,1,0,1
U13011,Jaipur,8/13/2023,Yes,0,0,0,0,0
U13012,Bangalore,8/16/2023,Yes,0,0,0,0,0
U13013,Delhi,3/8/2023,Yes,0,0,0,0,0
U13014,Hyderabad,7/29/2023,,0,0,0,0,0
U13015,Chennai,5/6/2023,Yes,0,0,0,0,0
U13016,Bangalore,12/25/2023,Yes,0,0,0,0,0
U13017,Mumbai,1/8/2023,Yes,0,0,0,0,0
U13018,Jaipur,5/27/2023,,0,0,0,0,0
U13019,Pune,12/6/2023,Yes,0,0,0,0,0
U13020,Pune,8/29/2023,Yes,0,0,0,0,0
U13021,Pune,4/2/2023,Yes,0,0,0,0,0
U13022,Chennai,6/5/2023,Yes,1,1,0,1,0
U13023,Delhi,8/1/2023,Yes,1,0,0,0,0
U13024,Chennai,2/26/2023,Yes,1,1,0,0,1
U13025,Bangalore,1/18/2023,Yes,1,0,0,0,0
U13026,Pune,6/18/2023,Yes,1,1,1,0,1
U13027,Jaipur,12/6/2023,Yes,1,1,1,1,0
U13028,Pune,10/30/2023,Yes,1,1,1,0,1
U13029,Pune,8/11/2023,,0,0,0,0,0
U13030,Pune,10/12/2023,,0,0,0,0,0
U13031,Delhi,5/26/2023,Yes,1,0,0,0,0
U13032,Mumbai,1/16/2023,,0,0,0,0,0
U13033,Chennai,2/26/2023,,0,0,0,0,0
U13034,Mumbai,8/24/2023,Yes,0,0,0,0,0
U13035,Pune,12/9/2023,Yes,0,0,0,0,0
U13036,Jaipur,10/28/2023,Yes,1,1,1,1,0
U13037,Mumbai,4/19/2023,,0,0,0,0,0
U13038,Hyderabad,4/21/2023,,0,0,0,0,0
U13039,Hyderabad,2/12/2023,Yes,1,1,1,0,1
U13040,Pune,12/7/2023,Yes,0,0,0,0,0
U13041,Jaipur,8/6/2023,,0,0,0,0,0
U13042,Mumbai,12/6/2023,Yes,1,0,0,0,0
U13043,Mumbai,6/18/2023,,0,0,0,0,0
U13044,Hyderabad,2/24/2023,Yes,1,0,0,0,0
U13045,Mumbai,9/18/2023,Yes,1,1,1,0,1
U13046,Mumbai,9/3/2023,Yes,1,1,0,1,0
U13047,Bangalore,1/25/2023,Yes,1,1,0,0,1
U13048,Pune,9/3/2023,Yes,0,0,0,0,0
U13049,Mumbai,7/14/2023,Yes,1,1,1,0,1
U13050,Delhi,11/15/2023,Yes,1,0,0,0,0
U13051,Jaipur,9/1/2023,,0,0,0,0,0
U13052,Mumbai,11/12/2023,Yes,1,0,0,0,0
U13053,Pune,1/20/2023,,0,0,0,0,0
U13054,Chennai,4/6/2023,Yes,1,1,1,0,1
U13055,Bangalore,10/9/2023,Yes,1,0,0,0,0
U13056,Jaipur,5/19/2023,Yes,0,0,0,0,0
U13057,Hyderabad,10/24/2023,Yes,0,0,0,0,0
U13058,Pune,2/23/2023,Yes,1,1,1,0,1
U13059,Mumbai,1/6/2023,Yes,1,1,1,0,1
U13060,Mumbai,12/28/2023,Yes,0,0,0,0,0
U13061,Pune,1/11/2023,Yes,1,1,1,1,0
U13062,Bangalore,4/15/2023,Yes,1,1,1,0,1
U13063,Jaipur,4/5/2023,Yes,1,1,1,0,1
U13064,Chennai,11/16/2023,Yes,1,0,0,0,0
U13065,Chennai,8/20/2023,Yes,1,1,0,0,1
U13066,Kolkata,9/28/2023,Yes,1,1,1,0,1
U13067,Kolkata,1/2/2023,Yes,1,1,1,0,1
U13068,Bangalore,8/4/2023,,0,0,0,0,0
U13069,Pune,7/15/2023,Yes,1,1,1,0,1
U13070,Jaipur,3/18/2023,,0,0,0,0,0
U13071,Hyderabad,11/20/2023,Yes,1,1,1,0,0
U13072,Chennai,11/25/2023,Yes,1,1,1,0,1
U13073,Mumbai,6/28/2023,Yes,1,1,1,0,1
U13074,Kolkata,7/28/2023,Yes,1,1,0,0,1
U13075,Mumbai,5/19/2023,Yes,0,0,0,0,0
U13076,Delhi,8/3/2023,Yes,1,0,0,0,0
U13077,Delhi,11/5/2023,Yes,1,0,0,0,0
U13078,Pune,8/11/2023,Yes,1,1,1,0,1
U13079,Bangalore,11/18/2023,Yes,0,0,0,0,0
U13080,Delhi,1/29/2023,Yes,0,0,0,0,0
U13081,Pune,8/13/2023,Yes,1,1,1,0,1
U13082,Delhi,2/4/2023,Yes,1,1,1,1,0
U13083,Kolkata,3/21/2023,Yes,1,1,1,0,1
U13084,Bangalore,2/1/2023,,0,0,0,0,0
U13085,Hyderabad,11/7/2023,Yes,1,1,1,0,1
U13086,Pune,8/18/2023,Yes,1,1,1,0,1
U13087,Hyderabad,5/2/2023,Yes,0,0,0,0,0
U13088,Bangalore,1/26/2023,Yes,1,1,1,0,1
U13089,Hyderabad,7/27/2023,Yes,0,0,0,0,0
U13090,Kolkata,9/23/2023,Yes,0,0,0,0,0
U13091,Mumbai,4/3/2023,Yes,1,0,0,0,0
U13092,Hyderabad,12/7/2023,,0,0,0,0,0
U13093,Pune,3/5/2023,Yes,1,1,1,0,1
U13094,Chennai,4/22/2023,,0,0,0,0,0
U13095,Jaipur,10/19/2023,Yes,1,1,1,0,1
U13096,Chennai,12/9/2023,,0,0,0,0,0
U13097,Pune,11/14/2023,Yes,1,1,1,0,1
U13098,Bangalore,4/25/2023,Yes,1,1,1,0,1
U13099,Jaipur,2/8/2023,,0,0,0,0,0
U13100,Delhi,5/14/2023,,0,0,0,0,0
U13101,Kolkata,12/28/2023,Yes,1,1,1,0,0
U13102,Kolkata,8/15/2023,Yes,1,0,0,0,0
U13103,Mumbai,5/17/2023,Yes,1,0,0,0,0
U13104,Delhi,6/16/2023,Yes,1,0,0,0,0
U13105,Kolkata,6/15/2023,,0,0,0,0,0
U13106,Chennai,4/6/2023,Yes,1,1,1,0,1
U13107,Delhi,9/18/2023,Yes,0,0,0,0,0
U13108,Kolkata,12/15/2023,Yes,1,1,1,0,1
U13109,Hyderabad,10/19/2023,Yes,1,1,0,0,1
U13110,Jaipur,4/11/2023,,0,0,0,0,0
U13111,Bangalore,9/30/2023,Yes,0,0,0,0,0
U13112,Jaipur,6/13/2023,Yes,0,0,0,0,0
U13113,Hyderabad,8/20/2023,Yes,1,1,1,0,1
U13114,Pune,8/25/2023,Yes,1,1,1,0,1
U13115,Hyderabad,2/16/2023,Yes,0,0,0,0,0
U13116,Pune,9/21/2023,Yes,1,0,0,0,0
U13117,Hyderabad,10/17/2023,,0,0,0,0,0
U13118,Bangalore,7/24/2023,,0,0,0,0,0
U13119,Bangalore,12/30/2023,,0,0,0,0,0
U13120,Delhi,8/22/2023,Yes,0,0,0,0,0
U13121,Mumbai,9/1/2023,Yes,0,0,0,0,0
U13122,Hyderabad,4/20/2023,Yes,1,0,0,0,0
U13123,Kolkata,8/3/2023,Yes,1,1,1,0,1
U13124,Jaipur,2/7/2023,,0,0,0,0,0
U13125,Chennai,4/7/2023,,0,0,0,0,0
U13126,Mumbai,11/7/2023,Yes,0,0,0,0,0
U13127,Jaipur,11/28/2023,Yes,1,0,0,0,0
U13128,Chennai,6/8/2023,Yes,0,0,0,0,0
U13129,Pune,8/13/2023,Yes,0,0,0,0,0
U13130,Delhi,12/12/2023,Yes,1,1,1,0,1
U13131,Bangalore,2/10/2023,,0,0,0,0,0
U13132,Mumbai,7/19/2023,Yes,1,0,0,0,0
U13133,Kolkata,10/26/2023,,0,0,0,0,0
U13134,Hyderabad,1/29/2023,Yes,1,1,1,0,1
U13135,Hyderabad,8/26/2023,Yes,1,1,1,0,1
U13136,Mumbai,2/17/2023,Yes,1,1,1,0,1
U13137,Kolkata,8/11/2023,Yes,1,1,1,0,1
U13138,Pune,6/6/2023,,0,0,0,0,0
U13139,Chennai,1/8/2023,Yes,1,1,1,0,1
U13140,Hyderabad,6/21/2023,,0,0,0,0,0
U13141,Mumbai,2/4/2023,Yes,0,0,0,0,0
U13142,Delhi,9/26/2023,Yes,1,1,1,0,1
U13143,Delhi,6/7/2023,Yes,1,1,1,0,1
U13144,Chennai,11/23/2023,Yes,1,1,0,0,1
U13145,Kolkata,11/25/2023,,0,0,0,0,0
U13146,Pune,5/31/2023,Yes,1,1,1,1,0
U13147,Bangalore,8/4/2023,Yes,0,0,0,0,0
U13148,Mumbai,1/1/2023,Yes,1,1,1,0,1
U13149,Mumbai,11/25/2023,Yes,1,0,0,0,0
U13150,Pune,1/8/2023,,0,0,0,0,0
U13151,Jaipur,7/11/2023,Yes,1,1,1,0,1
U13152,Kolkata,4/28/2023,Yes,1,1,1,1,0
U13153,Pune,12/6/2023,Yes,1,1,1,0,1
U13154,Hyderabad,2/9/2023,,0,0,0,0,0
U13155,Bangalore,7/27/2023,Yes,1,1,0,0,1
U13156,Mumbai,1/17/2023,,0,0,0,0,0
U13157,Bangalore,10/12/2023,Yes,0,0,0,0,0
U13158,Jaipur,12/30/2023,Yes,0,0,0,0,0
U13159,Jaipur,4/21/2023,Yes,1,0,0,0,0
U13160,Jaipur,3/12/2023,Yes,0,0,0,0,0
U13161,Delhi,2/18/2023,Yes,1,1,0,0,1
U13162,Delhi,10/6/2023,Yes,1,1,1,0,1
U13163,Pune,6/19/2023,Yes,0,0,0,0,0
U13164,Jaipur,9/30/2023,Yes,1,1,1,1,0
U13165,Hyderabad,5/22/2023,,0,0,0,0,0
U13166,Hyderabad,6/26/2023,,0,0,0,0,0
U13167,Chennai,11/18/2023,Yes,1,1,0,0,1
U13168,Pune,4/28/2023,Yes,1,0,0,0,0
U13169,Mumbai,12/16/2023,Yes,1,0,0,0,0
U13170,Mumbai,6/29/2023,,0,0,0,0,0
U13171,Bangalore,3/3/2023,,0,0,0,0,0
U13172,Delhi,10/4/2023,Yes,1,1,1,0,1
U13173,Bangalore,3/19/2023,Yes,1,1,0,0,1
U13174,Pune,7/29/2023,Yes,1,1,0,0,1
U13175,Mumbai,2/17/2023,,0,0,0,0,0
U13176,Delhi,3/10/2023,Yes,1,1,1,0,1
U13177,Pune,11/20/2023,,0,0,0,0,0
U13178,Delhi,10/12/2023,Yes,1,1,1,0,1
U13179,Kolkata,9/7/2023,Yes,1,1,1,0,1
U13180,Chennai,3/28/2023,,0,0,0,0,0
U13181,Pune,7/24/2023,,0,0,0,0,0
U13182,Mumbai,6/3/2023,Yes,1,0,0,0,0
U13183,Chennai,12/9/2023,Yes,1,1,1,0,1
U13184,Mumbai,3/19/2023,Yes,1,1,1,0,1
U13185,Kolkata,4/17/2023,Yes,1,1,1,0,1
U13186,Pune,9/6/2023,Yes,1,1,1,0,1
U13187,Jaipur,9/10/2023,,0,0,0,0,0
U13188,Hyderabad,2/5/2023,Yes,1,1,1,1,0
U13189,Bangalore,4/8/2023,,0,0,0,0,0
U13190,Jaipur,1/23/2023,Yes,1,1,1,0,1
U13191,Jaipur,7/14/2023,,0,0,0,0,0
U13192,Chennai,9/12/2023,,0,0,0,0,0
U13193,Delhi,4/28/2023,Yes,1,1,1,0,1
U13194,Pune,9/24/2023,Yes,0,0,0,0,0
U13195,Jaipur,5/10/2023,Yes,1,0,0,0,0
U13196,Jaipur,8/13/2023,Yes,1,0,0,0,0
U13197,Pune,10/22/2023,Yes,1,1,1,0,1
U13198,Jaipur,4/8/2023,,0,0,0,0,0
U13199,Mumbai,6/17/2023,Yes,1,0,0,0,0
U13200,Hyderabad,3/24/2023,,0,0,0,0,0
U13201,Delhi,5/26/2023,Yes,1,1,1,1,0
U13202,Jaipur,5/20/2023,Yes,1,0,0,0,0
U13203,Delhi,9/21/2023,Yes,1,1,1,0,1
U13204,Hyderabad,6/3/2023,,0,0,0,0,0
U13205,Hyderabad,9/14/2023,Yes,0,0,0,0,0
U13206,Jaipur,12/9/2023,Yes,1,1,1,1,0
U13207,Jaipur,12/5/2023,Yes,0,0,0,0,0
U13208,Chennai,7/5/2023,Yes,0,0,0,0,0
U13209,Mumbai,12/31/2023,Yes,1,1,1,1,0
U13210,Kolkata,7/18/2023,,0,0,0,0,0
U13211,Hyderabad,6/15/2023,Yes,0,0,0,0,0
U13212,Bangalore,10/1/2023,Yes,1,1,1,1,0
U13213,Bangalore,10/31/2023,,0,0,0,0,0
U13214,Kolkata,5/4/2023,Yes,1,1,1,0,0
U13215,Bangalore,1/23/2023,Yes,1,1,1,0,1
U13216,Mumbai,5/10/2023,,0,0,0,0,0
U13217,Jaipur,2/7/2023,,0,0,0,0,0
U13218,Hyderabad,10/15/2023,Yes,0,0,0,0,0
U13219,Kolkata,9/21/2023,Yes,1,1,1,1,0
U13220,Kolkata,11/26/2023,Yes,0,0,0,0,0
U13221,Mumbai,2/5/2023,,0,0,0,0,0
U13222,Jaipur,1/27/2023,Yes,1,1,1,0,1
U13223,Jaipur,6/1/2023,,0,0,0,0,0
U13224,Mumbai,9/23/2023,Yes,1,1,1,0,1
U13225,Mumbai,4/11/2023,Yes,1,1,1,0,1
U13226,Pune,9/1/2023,Yes,1,0,0,0,0
U13227,Hyderabad,12/1/2023,Yes,0,0,0,0,0
U13228,Mumbai,3/31/2023,,0,0,0,0,0
U13229,Pune,1/5/2023,Yes,1,1,1,0,1
U13230,Delhi,1/6/2023,,0,0,0,0,0
U13231,Bangalore,1/30/2023,Yes,1,1,1,0,1
U13232,Jaipur,11/12/2023,Yes,1,0,0,0,0
U13233,Bangalore,6/10/2023,Yes,1,0,0,0,0
U13234,Mumbai,10/11/2023,Yes,1,1,0,0,1
U13235,Kolkata,9/1/2023,Yes,1,1,1,0,1
U13236,Delhi,5/14/2023,Yes,0,0,0,0,0
U13237,Hyderabad,7/13/2023,Yes,1,1,1,0,1
U13238,Kolkata,12/16/2023,Yes,0,0,0,0,0
U13239,Bangalore,3/11/2023,Yes,0,0,0,0,0
U13240,Hyderabad,5/3/2023,Yes,1,1,1,0,1
U13241,Jaipur,7/7/2023,,0,0,0,0,0
U13242,Hyderabad,9/4/2023,,0,0,0,0,0
U13243,Chennai,3/17/2023,Yes,1,1,1,0,1
U13244,Delhi,10/17/2023,,0,0,0,0,0
U13245,Kolkata,9/23/2023,Yes,1,0,0,0,0
U13246,Mumbai,12/30/2023,Yes,1,1,1,0,1
U13247,Mumbai,6/11/2023,Yes,1,1,0,1,0
U13248,Hyderabad,1/2/2023,Yes,0,0,0,0,0
U13249,Mumbai,8/8/2023,Yes,0,0,0,0,0
U13250,Hyderabad,2/14/2023,Yes,1,1,1,0,1
U13251,Chennai,1/19/2023,,0,0,0,0,0
U13252,Jaipur,11/30/2023,Yes,1,1,1,0,1
U13253,Chennai,8/3/2023,Yes,1,1,1,1,0
U13254,Pune,8/18/2023,Yes,1,1,1,0,1
U13255,Pune,5/21/2023,Yes,1,1,1,1,0
U13256,Jaipur,1/20/2023,Yes,1,0,0,0,0
U13257,Pune,2/27/2023,Yes,1,1,1,0,1
U13258,Hyderabad,6/1/2023,Yes,1,1,1,0,1
U13259,Bangalore,1/26/2023,Yes,1,1,1,0,1
U13260,Jaipur,12/14/2023,Yes,0,0,0,0,0
U13261,Pune,6/20/2023,Yes,1,0,0,0,0
U13262,Hyderabad,6/19/2023,Yes,1,1,1,1,0
U13263,Hyderabad,3/21/2023,,0,0,0,0,0
U13264,Chennai,1/16/2023,Yes,1,1,1,1,0
U13265,Pune,5/9/2023,Yes,1,1,1,0,1
U13266,Delhi,5/10/2023,,0,0,0,0,0
U13267,Pune,8/5/2023,Yes,1,1,1,0,1
U13268,Mumbai,1/22/2023,Yes,1,1,1,0,1
U13269,Jaipur,3/6/2023,,0,0,0,0,0
U13270,Chennai,8/20/2023,,0,0,0,0,0
U13271,Chennai,11/29/2023,Yes,1,1,1,0,1
U13272,Kolkata,10/26/2023,Yes,1,1,1,1,0
U13273,Kolkata,5/17/2023,Yes,1,1,1,0,1
U13274,Chennai,11/5/2023,Yes,1,0,0,0,0
U13275,Pune,12/17/2023,,0,0,0,0,0
U13276,Hyderabad,8/15/2023,Yes,1,1,1,0,0
U13277,Chennai,7/5/2023,Yes,0,0,0,0,0
U13278,Hyderabad,7/2/2023,Yes,1,0,0,0,0
U13279,Pune,2/11/2023,Yes,1,0,0,0,0
U13280,Bangalore,8/29/2023,Yes,1,1,1,0,1
U13281,Kolkata,1/21/2023,,0,0,0,0,0
U13282,Delhi,4/12/2023,,0,0,0,0,0
U13283,Hyderabad,12/23/2023,,0,0,0,0,0
U13284,Chennai,8/26/2023,,0,0,0,0,0
U13285,Mumbai,12/10/2023,,0,0,0,0,0
U13286,Hyderabad,1/28/2023,Yes,0,0,0,0,0
U13287,Delhi,10/24/2023,Yes,1,0,0,0,0
U13288,Mumbai,3/23/2023,,0,0,0,0,0
U13289,Kolkata,3/4/2023,Yes,1,1,1,0,1
U13290,Jaipur,12/28/2023,Yes,1,0,0,0,0
U13291,Delhi,12/5/2023,Yes,1,1,0,0,1
U13292,Kolkata,3/12/2023,,0,0,0,0,0
U13293,Pune,5/16/2023,,0,0,0,0,0
U13294,Delhi,6/22/2023,Yes,1,0,0,0,0
U13295,Kolkata,12/2/2023,Yes,1,1,1,1,0
U13296,Chennai,3/31/2023,,0,0,0,0,0
U13297,Bangalore,8/23/2023,,0,0,0,0,0
U13298,Jaipur,12/2/2023,Yes,1,1,0,0,1
U13299,Chennai,8/31/2023,,0,0,0,0,0
U13300,Chennai,5/5/2023,,0,0,0,0,0
U13301,Pune,6/1/2023,Yes,1,1,1,0,1
U13302,Pune,7/23/2023,,0,0,0,0,0
U13303,Delhi,3/17/2023,Yes,0,0,0,0,0
U13304,Hyderabad,6/1/2023,Yes,1,0,0,0,0
U13305,Chennai,12/7/2023,Yes,1,1,1,1,0
U13306,Bangalore,3/15/2023,Yes,0,0,0,0,0
U13307,Pune,7/11/2023,Yes,1,1,1,0,1
U13308,Bangalore,4/5/2023,,0,0,0,0,0
U13309,Chennai,1/18/2023,,0,0,0,0,0
U13310,Jaipur,1/12/2023,Yes,0,0,0,0,0
U13311,Delhi,1/4/2023,Yes,1,0,0,0,0
U13312,Pune,6/1/2023,Yes,1,1,0,0,1
U13313,Jaipur,6/11/2023,Yes,1,1,1,0,1
U13314,Hyderabad,12/24/2023,Yes,1,1,1,0,1
U13315,Mumbai,12/4/2023,,0,0,0,0,0
U13316,Delhi,5/15/2023,Yes,1,1,1,0,1
U13317,Kolkata,12/25/2023,Yes,1,0,0,0,0
U13318,Kolkata,3/6/2023,Yes,1,1,1,0,1
U13319,Chennai,5/27/2023,,0,0,0,0,0
U13320,Delhi,3/28/2023,,0,0,0,0,0
U13321,Bangalore,5/19/2023,Yes,1,1,1,0,1
U13322,Pune,9/11/2023,Yes,1,0,0,0,0
U13323,Delhi,2/10/2023,Yes,0,0,0,0,0
U13324,Pune,11/3/2023,Yes,0,0,0,0,0
U13325,Mumbai,6/11/2023,Yes,1,1,1,0,1
U13326,Delhi,8/9/2023,Yes,1,1,1,1,0
U13327,Pune,3/22/2023,Yes,1,1,0,0,1
U13328,Bangalore,3/16/2023,Yes,1,1,1,0,1
U13329,Kolkata,3/18/2023,,0,0,0,0,0
U13330,Delhi,5/27/2023,Yes,1,1,0,1,0
U13331,Bangalore,6/26/2023,Yes,0,0,0,0,0
U13332,Jaipur,6/3/2023,,0,0,0,0,0
U13333,Mumbai,7/12/2023,Yes,1,1,1,0,1
U13334,Mumbai,3/15/2023,Yes,0,0,0,0,0
U13335,Jaipur,5/3/2023,Yes,1,1,1,0,1
U13336,Mumbai,7/12/2023,Yes,0,0,0,0,0
U13337,Chennai,7/31/2023,Yes,1,1,1,0,1
U13338,Jaipur,12/25/2023,Yes,0,0,0,0,0
U13339,Kolkata,3/18/2023,Yes,1,0,0,0,0
U13340,Kolkata,7/12/2023,Yes,0,0,0,0,0
U13341,Bangalore,5/11/2023,Yes,1,1,1,0,1
U13342,Jaipur,3/19/2023,Yes,1,1,1,1,0
U13343,Chennai,2/24/2023,,0,0,0,0,0
U13344,Mumbai,6/10/2023,Yes,1,0,0,0,0
U13345,Kolkata,9/4/2023,Yes,1,1,0,0,1
U13346,Bangalore,4/18/2023,Yes,0,0,0,0,0
U13347,Pune,10/10/2023,Yes,1,0,0,0,0
U13348,Mumbai,10/30/2023,Yes,1,1,1,0,1
U13349,Mumbai,7/20/2023,Yes,1,1,1,0,1
U13350,Bangalore,2/11/2023,Yes,0,0,0,0,0
U13351,Hyderabad,8/5/2023,Yes,0,0,0,0,0
U13352,Pune,10/5/2023,Yes,0,0,0,0,0
U13353,Pune,11/28/2023,Yes,0,0,0,0,0
U13354,Delhi,6/2/2023,Yes,1,1,0,0,1
U13355,Hyderabad,8/4/2023,Yes,0,0,0,0,0
U13356,Chennai,6/13/2023,,0,0,0,0,0
U13357,Kolkata,7/6/2023,Yes,0,0,0,0,0
U13358,Bangalore,10/5/2023,Yes,1,1,1,1,0
U13359,Pune,4/12/2023,Yes,1,1,1,0,1
U13360,Hyderabad,2/12/2023,Yes,1,1,1,1,0
U13361,Kolkata,11/1/2023,Yes,1,1,1,0,1
U13362,Pune,6/27/2023,Yes,1,0,0,0,0
U13363,Bangalore,2/6/2023,Yes,1,1,1,0,1
U13364,Pune,8/23/2023,,0,0,0,0,0
U13365,Kolkata,4/4/2023,Yes,0,0,0,0,0
U13366,Jaipur,2/7/2023,,0,0,0,0,0
U13367,Pune,1/11/2023,,0,0,0,0,0
U13368,Mumbai,2/8/2023,,0,0,0,0,0
U13369,Bangalore,12/21/2023,,0,0,0,0,0
U13370,Bangalore,8/20/2023,Yes,1,1,1,1,0
U13371,Delhi,9/11/2023,Yes,1,1,1,1,0
U13372,Delhi,5/21/2023,,0,0,0,0,0
U13373,Chennai,4/29/2023,Yes,1,1,1,0,1
U13374,Hyderabad,3/30/2023,,0,0,0,0,0
U13375,Jaipur,6/16/2023,Yes,1,0,0,0,0
U13376,Mumbai,9/25/2023,Yes,1,1,0,1,0
U13377,Bangalore,9/4/2023,Yes,0,0,0,0,0
U13378,Mumbai,2/28/2023,Yes,1,1,1,0,1
U13379,Delhi,2/20/2023,Yes,1,1,1,0,1
U13380,Kolkata,4/30/2023,Yes,1,1,1,0,1
U13381,Jaipur,9/21/2023,Yes,1,1,0,0,1
U13382,Delhi,4/11/2023,Yes,1,0,0,0,0
U13383,Hyderabad,2/25/2023,Yes,1,1,1,0,1
U13384,Pune,9/17/2023,Yes,1,1,1,0,1
U13385,Hyderabad,6/19/2023,Yes,1,0,0,0,0
U13386,Mumbai,2/25/2023,Yes,1,1,1,0,1
U13387,Jaipur,11/28/2023,Yes,1,1,1,0,1
U13388,Kolkata,11/10/2023,,0,0,0,0,0
U13389,Mumbai,2/18/2023,Yes,0,0,0,0,0
U13390,Chennai,2/17/2023,Yes,1,1,1,0,1
U13391,Kolkata,3/1/2023,Yes,0,0,0,0,0
U13392,Pune,12/26/2023,Yes,1,1,0,0,1
U13393,Pune,3/6/2023,,0,0,0,0,0
U13394,Jaipur,3/24/2023,Yes,1,1,0,0,1
U13395,Bangalore,1/6/2023,Yes,0,0,0,0,0
U13396,Mumbai,9/27/2023,,0,0,0,0,0
U13397,Mumbai,6/17/2023,Yes,0,0,0,0,0
U13398,Chennai,2/5/2023,Yes,1,1,1,0,1
U13399,Delhi,5/24/2023,,0,0,0,0,0
U13400,Hyderabad,7/29/2023,Yes,0,0,0,0,0
U13401,Kolkata,11/28/2023,Yes,1,1,1,1,0
U13402,Jaipur,7/22/2023,Yes,1,1,0,1,0
U13403,Chennai,12/1/2023,Yes,1,1,0,0,1
U13404,Hyderabad,10/15/2023,Yes,1,0,0,0,0
U13405,Hyderabad,11/1/2023,Yes,0,0,0,0,0
U13406,Hyderabad,4/4/2023,Yes,1,1,1,0,1
U13407,Jaipur,12/8/2023,Yes,1,1,1,0,1
U13408,Mumbai,12/2/2023,Yes,1,1,1,0,1
U13409,Delhi,4/29/2023,,0,0,0,0,0
U13410,Delhi,8/28/2023,Yes,1,1,1,0,1
U13411,Pune,6/23/2023,Yes,0,0,0,0,0
U13412,Delhi,12/24/2023,Yes,1,1,1,0,1
U13413,Delhi,6/14/2023,Yes,1,0,0,0,0
U13414,Kolkata,8/29/2023,Yes,1,0,0,0,0
U13415,Hyderabad,11/22/2023,,0,0,0,0,0
U13416,Kolkata,11/18/2023,Yes,1,1,1,0,0
U13417,Hyderabad,7/29/2023,Yes,1,1,0,0,1
U13418,Chennai,7/2/2023,Yes,0,0,0,0,0
U13419,Delhi,7/28/2023,Yes,0,0,0,0,0
U13420,Mumbai,1/15/2023,,0,0,0,0,0
U13421,Mumbai,5/23/2023,Yes,1,1,1,0,1
U13422,Jaipur,2/18/2023,Yes,1,1,1,1,0
U13423,Bangalore,12/17/2023,,0,0,0,0,0
U13424,Hyderabad,2/10/2023,,0,0,0,0,0
U13425,Pune,7/25/2023,,0,0,0,0,0
U13426,Pune,9/17/2023,Yes,1,0,0,0,0
U13427,Mumbai,3/11/2023,Yes,1,1,1,0,1
U13428,Mumbai,7/3/2023,Yes,1,1,1,0,1
U13429,Hyderabad,9/5/2023,Yes,1,1,1,0,1
U13430,Hyderabad,5/16/2023,Yes,1,1,1,0,1
U13431,Kolkata,11/24/2023,Yes,0,0,0,0,0
U13432,Delhi,9/27/2023,,0,0,0,0,0
U13433,Kolkata,4/14/2023,Yes,0,0,0,0,0
U13434,Chennai,11/29/2023,Yes,1,1,1,0,1
U13435,Jaipur,6/27/2023,Yes,0,0,0,0,0
U13436,Chennai,10/20/2023,Yes,0,0,0,0,0
U13437,Pune,4/8/2023,Yes,1,0,0,0,0
U13438,Pune,10/20/2023,Yes,1,1,1,0,1
U13439,Hyderabad,2/21/2023,Yes,1,0,0,0,0
U13440,Hyderabad,3/11/2023,Yes,1,1,1,0,1
U13441,Mumbai,6/17/2023,,0,0,0,0,0
U13442,Kolkata,12/13/2023,Yes,0,0,0,0,0
U13443,Chennai,10/7/2023,Yes,0,0,0,0,0
